strike_id,date,location,country,area,min_ppl_killed,max_ppl_killed,min_civil_killed,max_civil_killed,min_child_killed,max_child_killed,min_injured,max_injured,confirm_possible,air_strike,drone_strike,strike_type,min_strikes,max_strikes,long,lat,spatial_country,president,avg_ppl_killed,avg_civ_killed
YEM066,2012-05-12T00:00:00Z,NA,Yemen,Between Marib and Shabwa,10,10,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,NA,NA,NA,Obama,10,0
YEM067,2012-05-12T00:00:00Z,Al Ain,Yemen,Shabwa/Hadramout,6,10,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,NA,NA,United Arab Emirates,Obama,8,0
YEM068,2012-05-14T00:00:00Z,Shaqra,Yemen,Abyan,10,10,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,45.6988212,13.3574621,Yemen,Obama,10,0
YEM069,2012-05-14T00:00:00Z,Lawder,Yemen,Abyan,6,6,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,6,0
YEM070,2012-05-14T00:00:00Z,Jaar,Yemen,Abyan,0,0,0,0,0,0,2,2,Possible,TRUE,FALSE,Airstrike,1,1,45.3064264,13.2167375,Yemen,Obama,0,0
YEM071,2012-05-15T00:00:00Z,Jaar,Yemen,Abyan,14,42,14,26,0,0,20,21,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",2,4,45.3064264,13.2167375,Yemen,Obama,28,20
YEM072,2012-05-16T00:00:00Z,Moudia,Yemen,Abyan,16,16,0,0,0,0,5,14,Possible,TRUE,TRUE,"Airstrike
Possible naval bombardment
Possible drone strike",1,2,48.516388,15.552727,Yemen,Obama,16,0
YEM073,2012-05-17T00:00:00Z,Shibam,Yemen,Hadhramout,2,3,0,0,0,0,0,2,Confirmed,TRUE,TRUE,Drone strike,1,1,48.6363818,15.9212572,Yemen,Obama,2.5,0
YEM074,2012-05-17T00:00:00Z,Shaqra,Yemen,Abyan,5,6,0,2,0,0,0,0,Possible,TRUE,FALSE,Airstrike,1,1,45.6988212,13.3574621,Yemen,Obama,5.5,1
YEM075,2012-05-19T00:00:00Z,Jaar,Yemen,Abyan,3,5,0,0,0,0,0,0,Possible,TRUE,FALSE,Airstrike,1,1,45.3064264,13.2167375,Yemen,Obama,4,0
YEM076,2012-05-19T00:00:00Z,NA,Yemen,Bayda,2,2,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,NA,NA,NA,Obama,2,0
YEM077,2012-05-20T00:00:00Z,Jaar,Yemen,Abyan,0,9,0,0,0,0,0,0,Possible,TRUE,FALSE,Airstrike,1,1,45.3064264,13.2167375,Yemen,Obama,4.5,0
Ob271,2012-05-23T00:00:00Z,Datta Khel Kalai,Pakistan,North Waziristan,1,5,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,70.4333615,33.1500497,Pakistan,Obama,3,0
Ob272,2012-05-24T00:00:00Z,Khassokhel near Mir Ali,Pakistan,North Waziristan,5,12,0,8,0,0,3,4,NA,NA,NA,NA,NA,NA,70.2775845,32.9700199,Pakistan,Obama,8.5,4
Ob273,2012-05-26T00:00:00Z,Miranshah,Pakistan,North Waziristan,1,4,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,70.1693949,32.9569289,Pakistan,Obama,2.5,0
Ob274,2012-05-28T00:00:00Z,Khassokhel near Mir Ali,Pakistan,North Waziristan,4,10,0,0,0,0,4,4,NA,NA,NA,NA,NA,NA,70.2775845,32.9700199,Pakistan,Obama,7,0
Ob275,2012-05-28T00:00:00Z,"Degan, Datta Khel",Pakistan,North Waziristan,2,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,70.4333615,33.1500497,Pakistan,Obama,3.5,0
YEM078,2012-05-28T00:00:00Z,Manaseh,Yemen,Bayda,3,5,0,2,0,0,4,4,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,4,1
YEM079,2012-05-28T00:00:00Z,Mukalla,Yemen,Abyan,5,5,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible naval bombardment
Possible drone strike",1,1,49.127197,14.5404328,Yemen,Obama,5,0
YEM080,2012-06-01T00:00:00Z,Mahfed,Yemen,Abyan,11,12,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,11.5,0
Ob276,2012-06-02T00:00:00Z,"Khawashi Khel, near Wana",Pakistan,South Waziristan,2,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,69.59762400000001,32.2982314,Pakistan,Obama,3,0
Ob277,2012-06-03T00:00:00Z,"Landai Warai, Tehsil Birmal",Pakistan,South Waziristan,0,10,0,0,0,0,4,10,NA,NA,NA,NA,NA,NA,69.4307821,32.37856730000001,Pakistan,Obama,5,0
Ob278,2012-06-04T00:00:00Z,"Khushali, Tehsil Mir Ali",Pakistan,North Waziristan,14,18,0,6,0,0,3,6,NA,NA,NA,NA,NA,NA,70.2884528,32.9548226,Pakistan,Obama,16,3
YEM081,2012-06-07T00:00:00Z,Moudia,Yemen,Abyan,2,2,0,0,0,0,7,7,Possible,TRUE,FALSE,Airstrike,1,1,48.516388,15.552727,Yemen,Obama,2,0
YEM082,2012-06-07T00:00:00Z,Jaar,Yemen,Abyan,3,3,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,45.3064264,13.2167375,Yemen,Obama,3,0
YEM083,2012-06-07T00:00:00Z,Jaar,Yemen,Abyan,5,5,0,0,0,0,3,3,Possible,TRUE,FALSE,Airstrike,1,1,45.3064264,13.2167375,Yemen,Obama,5,0
YEM084,2012-06-11T00:00:00Z,Azzan,Yemen,Shabwa,16,16,0,0,0,0,0,0,Possible,TRUE,FALSE,Airstrike,1,1,47.4465884,14.3254358,Yemen,Obama,16,0
Ob279,2012-06-13T00:00:00Z,"Isha, near Miranshah",Pakistan,North Waziristan,2,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,70.1693949,32.9569289,Pakistan,Obama,3,0
YEM085,2012-06-13T00:00:00Z,Jaar,Yemen,Abyan,10,18,0,0,0,0,1,1,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,4,45.3064264,13.2167375,Yemen,Obama,14,0
YEM086,2012-06-13T00:00:00Z,Azzan,Yemen,Shabwa,9,9,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,47.4465884,14.3254358,Yemen,Obama,9,0
Ob280,2012-06-14T00:00:00Z,Miranshah,Pakistan,North Waziristan,1,4,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,70.1693949,32.9569289,Pakistan,Obama,2.5,0
YEM087,2012-06-15T00:00:00Z,Azzan,Yemen,Shabwa,5,5,0,0,0,0,2,2,Possible,TRUE,FALSE,Airstrike,1,1,47.4465884,14.3254358,Yemen,Obama,5,0
YEM088,2012-06-15T00:00:00Z,Shaqra,Yemen,Abyan,5,7,5,7,4,6,4,5,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,45.6988212,13.3574621,Yemen,Obama,6,6
YEM089,2012-06-19T00:00:00Z,NA,Yemen,Shabwa,3,3,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,NA,NA,NA,Obama,3,0
YEM090,2012-06-20T00:00:00Z,Mahfed,Yemen,Abyan,1,1,1,1,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,1,1
YEM091,2012-06-20T00:00:00Z,Al Yafea,Yemen,Bayda,5,30,0,0,0,0,6,6,Possible,TRUE,FALSE,Airstrike,6,6,48.516388,15.552727,Yemen,Obama,17.5,0
YEM092,2012-06-25T00:00:00Z,Mahfed,Yemen,Abyan,3,3,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,3,0
Ob281,2012-06-26T00:00:00Z,Shawal,Pakistan,North Waziristan,4,7,0,0,0,0,2,7,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,5.5,0
Ob282,2012-07-01T00:00:00Z,Dre Nishter/Shawal,Pakistan,North Waziristan,6,9,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,7.5,0
YEM093,2012-07-03T00:00:00Z,Bayhan,Yemen,Shabwa,2,5,0,0,0,0,2,2,Confirmed,TRUE,TRUE,Drone strike,1,1,45.7189412,14.7976183,Yemen,Obama,3.5,0
YEM094,2012-07-04T00:00:00Z,Mahfed,Yemen,Abyan,3,13,0,0,0,0,7,7,Possible,TRUE,FALSE,Airstrike,1,4,48.516388,15.552727,Yemen,Obama,8,0
Ob283,2012-07-06T00:00:00Z,Maizer,Pakistan,North Waziristan,13,24,3,18,0,0,2,22,NA,NA,NA,NA,NA,NA,69.34511599999999,30.375321,Pakistan,Obama,18.5,10.5
Ob284,2012-07-23T00:00:00Z,Dre Nishter/Shawal,Pakistan,North Waziristan,11,14,6,14,0,0,2,11,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,12.5,10
YEM095,2012-07-23T00:00:00Z,Mahfed,Yemen,Abyan,5,5,0,0,0,0,0,0,Possible,TRUE,FALSE,Airstrike,1,1,48.516388,15.552727,Yemen,Obama,5,0
Ob285,2012-07-29T00:00:00Z,Kushhali Turkhel,Pakistan,North Waziristan,4,7,0,3,0,0,4,4,NA,NA,NA,NA,NA,NA,69.34511599999999,30.375321,Pakistan,Obama,5.5,1.5
YEM096,2012-08-04T00:00:00Z,Al Qotn,Yemen,Hadhramout,3,5,0,0,0,0,2,2,Confirmed,TRUE,TRUE,Drone strike,1,1,48.4645118,15.839829,Yemen,Obama,4,0
YEM097,2012-08-06T00:00:00Z,Radaa,Yemen,Bayda,7,7,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,44.9066503,14.3279282,Yemen,Obama,7,0
YEM098,2012-08-07T00:00:00Z,Al Qotn,Yemen,Hadhramout,2,3,0,0,0,0,2,2,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.4645118,15.839829,Yemen,Obama,2.5,0
Ob286,2012-08-18T00:00:00Z,"Mammon Narai, Shuweda",Pakistan,North Waziristan,5,12,1,1,0,0,2,9,NA,NA,NA,NA,NA,NA,69.34511599999999,30.375321,Pakistan,Obama,8.5,1
Ob287,2012-08-19T00:00:00Z,"Mana, Shawal",Pakistan,North Waziristan,4,7,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,5.5,0
Ob288,2012-08-19T00:00:00Z,"Mana, Shawal",Pakistan,North Waziristan,2,3,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,2.5,0
Ob289,2012-08-21T00:00:00Z,"Shnakhura, Datta Khel",Pakistan,North Waziristan,4,25,1,3,1,1,2,2,NA,NA,NA,NA,NA,NA,70.4333615,33.1500497,Pakistan,Obama,14.5,2
Ob290,2012-08-24T00:00:00Z,"Makai/Maki Ghar, Shawal",Pakistan,North Waziristan,13,22,0,0,0,0,4,14,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,17.5,0
Ob291,2012-08-24T00:00:00Z,"Dara, Shawal",Pakistan,North Waziristan,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,0,0
Ob292,2012-08-24T00:00:00Z,"Dre Nishter, Shawal",Pakistan,North Waziristan,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,0,0
YEM099,2012-08-28T00:00:00Z,Qahb al-Hisan,Yemen,Hadhramout,2,3,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,45.2958666,13.2931144,Yemen,Obama,2.5,0
YEM100,2012-08-29T00:00:00Z,Al Qotn,Yemen,Hadhramout,5,5,2,2,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.4645118,15.839829,Yemen,Obama,5,2
YEM101,2012-08-31T00:00:00Z,Hawda,Yemen,Hadhramout,8,8,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,8,0
Ob293,2012-09-01T00:00:00Z,Degan,Pakistan,North Waziristan,4,6,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,69.34511599999999,30.375321,Pakistan,Obama,5,0
YEM102,2012-09-02T00:00:00Z,Radaa,Yemen,Bayda,12,12,12,12,3,3,4,11,Confirmed,TRUE,FALSE,"US airstrike
Possible drone strike",1,1,44.9066503,14.3279282,Yemen,Obama,12,12
YEM103,2012-09-05T00:00:00Z,Al Ain,Yemen,Shabwa/Hadramout,4,6,1,4,0,0,3,3,Confirmed,TRUE,TRUE,Drone strike,1,1,NA,NA,United Arab Emirates,Obama,5,2.5
YEM104,2012-09-10T00:00:00Z,Al Ain,Yemen,Shabwa/Hadramout,6,15,0,0,0,0,3,3,Confirmed,TRUE,TRUE,Drone strike,1,2,NA,NA,United Arab Emirates,Obama,10.5,0
YEM105,2012-09-20T00:00:00Z,Mahfed,Yemen,Abyan,2,4,0,0,0,0,3,3,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,2,48.516388,15.552727,Yemen,Obama,3,0
Ob294,2012-09-21T00:00:00Z,Mohammed Khel/Datta Khel,Pakistan,North Waziristan,3,4,0,0,0,0,2,3,NA,NA,NA,NA,NA,NA,70.532443,32.9998838,Pakistan,Obama,3.5,0
Ob295,2012-09-24T00:00:00Z,"Mosaki - Inzar Abad, Tehsil Mir Ali",Pakistan,North Waziristan,3,8,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,70.2884528,32.9548226,Pakistan,Obama,5.5,0
Ob296,2012-10-01T00:00:00Z,Khadar Khel,Pakistan,North Waziristan,2,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,71.4165779,33.4115941,Pakistan,Obama,3,0
YEM106,2012-10-04T00:00:00Z,Al Saeed,Yemen,Shabwa,3,6,0,0,0,0,2,4,Confirmed,TRUE,TRUE,Drone strike,1,2,48.516388,15.552727,Yemen,Obama,4.5,0
Ob297,2012-10-10T00:00:00Z,"Hurmaz, Teshil Mir Ali",Pakistan,North Waziristan,3,6,0,0,0,0,3,3,NA,NA,NA,NA,NA,NA,70.263155,32.9709728,Pakistan,Obama,4.5,0
Ob298,2012-10-11T00:00:00Z,Buland Khel,Pakistan,Orakzai Agency,16,26,0,2,0,0,5,15,NA,NA,NA,NA,NA,NA,69.34511599999999,30.375321,Pakistan,Obama,21,1
YEM107,2012-10-18T00:00:00Z,Jaar,Yemen,Abyan,7,9,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,2,3,45.3064264,13.2167375,Yemen,Obama,8,0
YEM108,2012-10-21T00:00:00Z,Maarib,Yemen,Marib,4,4,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,45.4498065,15.515888,Yemen,Obama,4,0
Ob299,2012-10-24T00:00:00Z,Village Ghundi Killi Daur Tappi area of Tehsil Miranshah,Pakistan,North Waziristan,1,1,1,1,0,0,6,9,NA,NA,NA,NA,NA,NA,70.1478132,32.9472895,Pakistan,Obama,1,1
YEM109,2012-10-28T00:00:00Z,Wadi al Abu Jabara,Yemen,Saada,4,4,0,0,0,0,1,1,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,4,0
YEM110,2012-11-07T00:00:00Z,Beit al Ahan,Yemen,Sanaa,2,2,0,0,0,0,2,3,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,2,0
Ob300,2012-11-29T00:00:00Z,Shin Warsak,Pakistan,South Waziristan,1,4,0,0,0,0,3,4,NA,NA,NA,NA,NA,NA,71.421341,34.167252,Pakistan,Obama,2.5,0
Ob301,2012-12-01T00:00:00Z,Shin Warsak,Pakistan,South Waziristan,1,4,0,0,0,0,3,3,NA,NA,NA,NA,NA,NA,71.421341,34.167252,Pakistan,Obama,2.5,0
Ob302,2012-12-06T00:00:00Z,"Noorak Mubarak Shahi area, Tehsil Mir Ali",Pakistan,North Waziristan,2,11,1,1,0,0,1,6,NA,NA,NA,NA,NA,NA,70.1686507,32.9574825,Pakistan,Obama,6.5,1
Ob303,2012-12-09T00:00:00Z,"Tabbi Tor Khel, Tehisl Ghulam Khan",Pakistan,North Waziristan,2,4,0,3,0,0,0,0,NA,NA,NA,NA,NA,NA,69.97885509999999,33.0982579,Pakistan,Obama,3,1.5
Ob304,2012-12-21T00:00:00Z,"Hassokhel, near Mir Ali",Pakistan,North Waziristan,3,6,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,70.2775845,32.9700199,Pakistan,Obama,4.5,0
YEM111,2012-12-24T00:00:00Z,Manaseh,Yemen,Bayda,2,3,0,0,0,0,3,3,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,2.5,0
YEM112,2012-12-24T00:00:00Z,Shehr,Yemen,Hadhramout,3,7,0,0,0,0,1,1,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,3,48.516388,15.552727,Yemen,Obama,5,0
YEM113,2012-12-28T00:00:00Z,Shehr,Yemen,Hadhramout,2,3,0,0,0,0,0,1,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,2,48.516388,15.552727,Yemen,Obama,2.5,0
Ob305,2012-12-29T00:00:00Z,"Gurbaz, Shawal",Pakistan,North Waziristan,4,5,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,4.5,0
YEM114,2012-12-29T00:00:00Z,Manaseh,Yemen,Bayda,3,4,0,0,0,0,0,2,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,3.5,0
YEM115,2013-01-01T00:00:00Z,NA,Yemen,Shabwa,1,1,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,NA,NA,NA,Obama,1,0
Ob306,2013-01-02T00:00:00Z,"Lajhmarai area, Tehsil Birmal",Pakistan,South Waziristan,6,11,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,69.4307821,32.37856730000001,Pakistan,Obama,8.5,0
Ob307,2013-01-03T00:00:00Z,"Ghundi Killi, Tappi area, Tehsil Miranshah",Pakistan,North Waziristan,3,6,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,70.1478132,32.9472895,Pakistan,Obama,4.5,0
YEM116,2013-01-04T00:00:00Z,Radaa,Yemen,Bayda,3,3,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,44.9066503,14.3279282,Yemen,Obama,3,0
Ob308,2013-01-06T00:00:00Z,"Smal Narai area, Tehsil Ladha",Pakistan,South Waziristan,8,18,0,0,0,0,3,7,NA,NA,NA,NA,NA,NA,69.34511599999999,30.375321,Pakistan,Obama,13,0
Ob309,2013-01-08T00:00:00Z,"Haiderkhel, near Mir Ali",Pakistan,North Waziristan,4,9,0,2,0,1,1,4,NA,NA,NA,NA,NA,NA,70.3018453,32.9448348,Pakistan,Obama,6.5,1
Ob310,2013-01-08T00:00:00Z,"Malangan Hassokhel, Tehsil Mir Ali",Pakistan,North Waziristan,0,9,0,0,0,0,1,4,NA,NA,NA,NA,NA,NA,70.2884528,32.9548226,Pakistan,Obama,4.5,0
Ob311,2013-01-10T00:00:00Z,"Hassokhel, near Mir Ali",Pakistan,North Waziristan,3,6,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,70.2775845,32.9700199,Pakistan,Obama,4.5,0
YEM117,2013-01-19T00:00:00Z,Wadi Abida,Yemen,Marib,0,0,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,0,0
YEM118,2013-01-19T00:00:00Z,Wadi Abida,Yemen,Marib,2,4,0,3,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,3,1.5
YEM119,2013-01-19T00:00:00Z,Wadi Abida,Yemen,Marib,4,6,0,4,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,5,2
YEM120,2013-01-20T00:00:00Z,Al Kanais,Yemen,Marib,3,3,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,3,0
YEM121,2013-01-21T00:00:00Z,Nakhla,Yemen,Marib,2,4,0,0,0,0,2,2,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,3,0
YEM122,2013-01-22T00:00:00Z,Al Boka,Yemen,Jawf,3,5,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,4,0
YEM123,2013-01-23T00:00:00Z,Khawlan,Yemen,Sanaa,4,4,2,2,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,44.493661,15.1851678,Yemen,Obama,4,2
YEM124,2013-01-23T00:00:00Z,Qayfa,Yemen,Bayda,3,5,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,4,0
Ob312,2013-02-06T00:00:00Z,Spinwam,Pakistan,North Waziristan,3,5,0,2,0,0,1,1,NA,NA,NA,NA,NA,NA,70.3940961,33.1788897,Pakistan,Obama,4,1
Ob313,2013-02-08T00:00:00Z,Babar Ghar,Pakistan,South Waziristan,6,9,0,0,0,0,2,6,NA,NA,NA,NA,NA,NA,69.34511599999999,30.375321,Pakistan,Obama,7.5,0
Ob314,2013-03-10T00:00:00Z,Datta Khel,Pakistan,North Waziristan,1,3,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,70.4333615,33.1500497,Pakistan,Obama,2,0
Ob315,2013-03-22T00:00:00Z,"New Adda, Tehsil Datta Khel",Pakistan,North Waziristan,1,4,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,70.4333615,33.1500497,Pakistan,Obama,2.5,0
Ob316,2013-04-14T00:00:00Z,Datta Khel,Pakistan,North Waziristan,4,6,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,70.4333615,33.1500497,Pakistan,Obama,5,0
Ob317,2013-04-17T00:00:00Z,"Pobar, Tehsil Ladha",Pakistan,South Waziristan,4,6,0,0,0,0,2,7,NA,NA,NA,NA,NA,NA,69.34511599999999,30.375321,Pakistan,Obama,5,0
YEM125,2013-04-17T00:00:00Z,Wassab al Ali,Yemen,Damar,4,4,0,4,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,4,2
YEM126,2013-04-21T00:00:00Z,Wadi Abida,Yemen,Marib,2,2,0,0,0,0,2,3,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,48.516388,15.552727,Yemen,Obama,2,0
YEM127,2013-05-18T00:00:00Z,Mahfed,Yemen,Abyan,4,9,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,6.5,0
YEM128,2013-05-20T00:00:00Z,Radaa,Yemen,Bayda,2,2,0,0,0,0,0,0,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,1,44.9066503,14.3279282,Yemen,Obama,2,0
Ob318,2013-05-29T00:00:00Z,"Qazi Kot, Tehsil Miranshah",Pakistan,North Waziristan,3,7,0,0,0,0,1,4,NA,NA,NA,NA,NA,NA,74.3008211,31.9000028,Pakistan,Obama,5,0
YEM129,2013-06-01T00:00:00Z,Mahfed,Yemen,Abyan,7,8,0,0,0,0,2,3,Possible,TRUE,TRUE,"Airstrike
Possible drone strike",1,2,48.516388,15.552727,Yemen,Obama,7.5,0
Ob319,2013-06-07T00:00:00Z,"Shui Khel Mandi, Tehsil Shawal",Pakistan,North Waziristan,7,11,0,0,0,0,3,4,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,9,0
YEM130,2013-06-09T00:00:00Z,"Al Makashma/
Khab al Shath",Yemen,Jawf,2,7,1,1,1,1,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,4.5,1
Ob320,2013-07-03T00:00:00Z,"Shui Khel Mandi, Tehsil Shawal",Pakistan,North Waziristan,16,18,0,0,0,0,5,5,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,17,0
Ob321,2013-07-13T00:00:00Z,Khray Chila Mossaki area of Mir Ali,Pakistan,North Waziristan,2,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,70.2775845,32.9700199,Pakistan,Obama,2.5,0
YEM131,2013-07-27T00:00:00Z,Mahfed,Yemen,Abyan,4,9,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,6.5,0
Ob322,2013-07-28T00:00:00Z,"Zoi Nair, Tehsil Shawal",Pakistan,North Waziristan,5,8,0,0,0,0,2,4,NA,NA,NA,NA,NA,NA,69.508248,32.6137855,Pakistan,Obama,6.5,0
YEM132,2013-07-30T00:00:00Z,Al Saeed,Yemen,Shabwa,3,4,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,3.5,0
YEM133,2013-08-01T00:00:00Z,Wadi Ser,Yemen,Hadhramout,3,5,4,5,1,1,3,3,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,4,4.5
YEM134,2013-08-06T00:00:00Z,Wadi Abida,Yemen,Marib,4,4,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,4,0
YEM135,2013-08-07T00:00:00Z,Markha,Yemen,Shabwa,6,8,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,7,0
YEM136,2013-08-08T00:00:00Z,Wadi Abida,Yemen,Marib,3,8,2,2,2,2,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,5.5,2
YEM137,2013-08-08T00:00:00Z,Al Ayoun,Yemen,Hadhramout,2,7,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,4.5,0
YEM138,2013-08-08T00:00:00Z,Al Qotn,Yemen,Hadhramout,3,5,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.4645118,15.839829,Yemen,Obama,4,0
YEM139,2013-08-10T00:00:00Z,Al Askariya,Yemen,Lahj,2,5,0,0,0,0,2,5,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,3.5,0
YEM140,2013-08-30T00:00:00Z,Manaseh,Yemen,Bayda,4,6,0,0,0,0,0,0,Confirmed,TRUE,TRUE,Drone strike,1,1,48.516388,15.552727,Yemen,Obama,5,0
Ob323,2013-08-31T00:00:00Z,"Mossaki, Tehsil Mir Ali",Pakistan,North Waziristan,3,4,0,0,0,0,1,3,NA,NA,NA,NA,NA,NA,70.2884528,32.9548226,Pakistan,Obama,3.5,0
Ob324,2013-09-06T00:00:00Z,"Tabi, Tehsil Ghulam Khan",Pakistan,North Waziristan,5,7,0,0,0,0,3,7,NA,NA,NA,NA,NA,NA,69.97885509999999,33.0982579,Pakistan,Obama,6,0
